label   text_a
0   别 把 自己 搞 得 太累 了 又 不是 要 去 GPA3.9 竞选 校园 年度人物 
0   你好 刚醒 在 家里 床上 睡得 好 舒服 
0   好 高端 刚刚 已经 在 思考 怎么 吃 才能 一个月 省 一千块 钱 了 
1   辛鸣 中共中央党校 国家行政学院 教授 
0   刚刚 到 谴责 是 理性分析 
0   ) 比较 离谱 的 是 嘉然 中之人 那个 wb 号 在 被 开盒 第二天 就 发 了 条新 动态 ( 那个 号 已经 很久没 发 过 动态 了 ) 
0   东方 神曲 虽然 我 是 圈外人 但是 这 首歌 太出 圈 了 
1   他们 说 我 的 职责 就是 消除 社会 不 安定 因素 
0   还是 需要 多 查查 啊 哎 
0   上次 东湖 走 一 下午 我 记得 走 了 将近 3w 步 
1   人均 国内 生产总值 超过 1 万美元 
1   没有 共产党 就 没有 新 中国 的 作者 曹 火星 
0   然后 让 她 说出 了 你 想 听到 的 答案 
1   用 热血 和 生命 刻画出 中国 人民 不屈 的 民族魂 
1   那么 残奥会 就是 人类 对 意志 和 精神 极限 的 冲顶 
1   这是 一座 革命 的 山 红色 的 山 
0   记 起来 个 日程表 啥 的 还有 格里 高利 我 就 想到 历法 了 
0   我 就 冷静下来 了 哎 耽误 两三个 小时 辩经 
0   我 其实 啥 也 不会 我 的 简历 必沉 无遗 
0   但是 看 一点 就 会 有 罪恶感 一般来说 网络 下载速度 是 上传 速度 的 5 
1   交通运输 等 志愿 服务 
1   而 在于 你 得以 体验 了 那些 美好 而 又 温暖 的 人间烟火 
0   哈哈哈 哈哈哈 哈哈哈 哈哈哈 哈哈哈 哈哈哈 哈哈哈 
0   后来 社团活动 与 学习 的 冲突 日益 增多 
1   还是 边 跑 边 跳进去 的 
0   小组 里 三个 人 一共 字数 1w2 
0   等 我 到 9 : 50 就 起来 希望 我能 起 得来 
1   比如 从 高速 到 景区 一路 人 从众 
0   就是 寄中 寄 早 考试 早 放假 要选 下学期 的 课 了 
0   不 知道 哪个 b 人 把 我 的 声音 平衡 设置 
1   一次次 跌倒 再 一次次 爬 起 冲破 身体 的 局限 
0   然后 睡 回笼觉 现在 起床 了 打雷 了 
0   没 看到 8 好意思 带 两个 登子 ( ) 
1   大江南北 全国 人民 心往 一处 想 劲往 一处 使 
1   交警 清洁工 志愿者 他们 寒来暑往 
1   20 横空出世 一飞冲天 
0   军理 怎么 这么 早就 考试 军理 还有 期中考试 
0   发现 过去 与 现在 向钱看 的 风气 相似 
0   而 我 还 没有 寄 明信片 给 morning 
0   你 去 瞅 瞅 QQ 等级 等级 比 我 高 
1   中国共产党 应运而生 
1   2021 年 引洮 供水 二期 骨干 工程 通水 
1   要答 好 这道 考题 还要 考虑 发展 不 平衡 不 充分 的 问题 
0   然后 我 翻出来 了 去年 的 入党 申请书 和 形势 与 政策 论文 
0   i don ' t know 我 也 不 知道 
1   我 和 我 的 祖国 手稿 
0   那 就 阿 福特 怒恩 小 蓝牙 耳机 没电 了 
1   中国 特色 社会主义 是 实现 中华民族 伟大 复兴 的 唯一 正确 道路 
1   但 短 视频 平台 的 防沉迷 系统 可以 由 使用者 自己 选择 是否 开启 
1   本届 大会 围绕 全球 网络空间 焦点 热点 共 设置 20 个分 论坛 
0   马原 课 拍 视频 猜猜 这演 的 是 谁 13 
1   健全 公平 的 选人 用人 政策 体系 
1   今年 8 月 20 日 十三届 全国人大常委会 第三十次 会议 审议 并 表决 通过 了 医师法 草案 三 审稿 
1   坚强 勇敢 的 中国 人 的 灵魂 
1   要 避免 孩子 过度 沉迷 手机 
0   241241 好家伙 什么 超前消费 七月份 到 现在 快 半年 了 我 就 用 过 两次 淘宝 
1   大面积 发展 生态 结构 单一 的 花谷 
1   自强不息 的 力量 
0   没背 晚安 [ emoji : 307 ] 
1   第六个 必须 必须 不断 推动 构建 人类 命运 共同体 
1   成 了 学校 一年级 的 班主任 签下 6 年 的 定向 乡村 教师 合同 
0   我 已经 快没了 我 今天 跑 了 2000m 
1   做 那些 现实 条件 下 可以 做到 的 事情 
0   文明 六 真好玩 韩剧 真 好看 今天 晚上 继续 熬夜 联机 
0   华科 的 通知书 好好看 叶 天宇 的 通知书 都 到 了 
1   总共 只有 17 秒 
0   ( 指 补完 了 本该 上 学期 写 的 作业 ) 
0   恐 艾滋病 的 第一天 睡觉 了 睡觉 了 
0   感冒 难受 的 嘎 但凡 早个 十秒 昨天下午 喝 了 瓶 咖啡 
0   [ 混合 消息 ] 要 不要 一起 不 打 
0   优势 在 我 现充 你 搞 不 赢 了 
1   70 多年 前 在 和平 解放 西藏 的 进程 中 
1   这是 山城 这是 我家 保卫 她 是 我们 的 责任 
0   今天 可能 是 大家 都 急 了 顶多 是 
0   实在 太 严重 了 就 去 买点 药膏 涂 上去 
1   风雨无阻 尽心尽力 守护 着 岁月 静好 
0   在 写 编程 题 这 段 文字 让 我 感受 到 了 恐怖 谷 效应 
1   身份 的 变化 体验 的 不同 意味着 人们 参加 体育锻炼 的 积极性 得到 更 多 肯定 和 鼓励 
1   在 机场 偶遇 列队行进 的 武警 小朋友 对 着 武警 叔叔 敬 了 一个 礼 
0   这 … … 我 没 头绪 了 尊重 祝福 … … 
1   新华社 记者 王沁鸥 徒步 至 6500 米 营地 途中 
1   甘为 人梯 奖掖 后学 的 育人 精神 
1   但 千万 不要 低估 草根 足球 的 成长 潜力 
1   我能 和 你 交个 朋友 吗 
0   我 刚刚 吃 了 正 新鸡排 一个 人 吃 垃圾 食品 没意思 
0   嘘 是 啊 其他 身体 部位 也 是 xp 的 重要 组成部分 
0   [ emoji : 307 ] 不 清楚 诶 
1   促进 每个 人 从 意识 到 行为 的 深刻 转变 
1   深化 科研经费 管理 改革 完善 人才 评价 体系 等 
0   从来 没有 一天 在 这个 点有 这么 强 的 饥饿感 
0   问 就是 技术 力 低下 网页 上 直接 进 连接 
0   下午 就 到 百京 了 晚上 要 打工 先 不吃 
1   这里 不仅 有 菜花 还有 油画家 
1   让 人 看 得 热血 澎湃 
0   没 办法 的 事 要 在 指定 地点 指定 时间 
0   morning 昨晚 十一点左右 就 睡 了 
1   9 月 17 日 神舟 十二号 载人 飞船 顺利 返回 地球 
0   🈶 一点 想吐槽 为什么 开始 要 那么 大 一个 火箭 把 飞船 推 到 太空 
1   英雄 伟大 可能 就 来自 平凡 岗位 的 执着 坚守 
0   我 已经 走投无路 去 b 站 私信 求 素材 
0   每次 吃饭 我 都 是 边 吃饭 边玩 手机 
0   但 一个组 的 人 都 很 菜 打 了 一节课 羽毛球 挺樂 的 
0   但 我 就 怕 翻书 都 翻 不 明白 
1   的确 现实 远比 电影 更 复杂 
0   我 不信 我 就 不 知道 东方 project 你 知道 吗 
1   在 破 与 立 的 变革 中 率领 全国 人民 团结奋斗 
0   然而 我 还要 再 熬 一周 多 妈 的 衣服 汗湿 了 
1   我 恩人 删 了 我 微信 
0   我能 理解 的 也 仅限于 你 他们 没有 违法 
0   过 了 太 多 你 又 惋惜 比如 你 过 那些 学校 太多 你 觉得 亏 
0   我 还 在 写 作业 加 了 院里 的 实践 部 
0   迷信 是 地主阶级 的 统治 工具 
1   党 的 十八 大 以来 中央 在 深化 对 西藏 工作 的 规律性 认识 
0   啥 没听说过 呀 那 我 买 这本 我 同学 说 很 好看 很 好看 
1   这场 全球 互联网界 的 盛事 将 继续 引领 全球 互联网 领域 的 合作 发展 
0   看 通报 好像 没有 感染者 那个 时候 坐地铁 
1   每 一次 深情 回望 总能 激发 震撼人心 的 力量 
0   说 是 五十个 其实 也 不止 长得 可以 说 是 毫不相干 
1   汇聚 成 一个 民族 生生不息 的 动力 源泉 
0   我 还 以为 几点 了 呢 这不才 七点 多 吗 
0   概念 特别 多 good lucj 我 现在 才 看到 一半 
0   然而 同学 和 没事人 一样 但 确实 整个 脸 在 抖动 
0   我 并 不想 打 
1   624 分 可以 报考 双 一流 院校 
1   走 哪儿 都 在 琢磨 如何 为 曲子 配 上 一首 扣人心弦 的 词 
0   我们 医保 好像 不 太贵 所以 校医院 就 垃圾 
0   搞 得 我 都 有点 不 平衡 了 今天 看 
1   琐碎 无比 却 又 无比 真实 
1   虽然 只有 十几秒 关键 时候 能 救命 
1   解决问题 要 在 尺度 上 下功夫 
0   搞 得 对立 气氛 很 严重 聊 类似 问题 也 是 挂些 逆天 拳师 然后 一句 逆天 就 结束 了 
1   实现 了 一个 又 一个 技术 超越 
0   今天 骗 我 的 钱 打游戏 嘛 主要 是 为了 开心 
0   是不是 很 简单 提前 算 的 你 要是 觉得 不想 算 
1   这起令 世人 惊诧 的 发生 在 21 世纪 的 政治 迫害 事件 
0   type c 对不起 我 是 老丈 育 
1   在 时间 的 淬炼 下 坚定 也 在 不懈 的 攀爬 中 沉淀 
1   全面 建成 小康社会 
1   如同 一缕缕 阳光 温暖 着 你 我 也 照耀 着 脚下 的 这片 土地 
0   我 也 没什么 好 说 的 在 跟 楚楚 和 王鑫 在 外面 鬼混 ( ) 
1   这 几位 自称 416 女团 的 女生 分别 学习 花旦 
0   咱是 计院 的 咱 也 不 搞 这些 以及 武大 的 小 程序 
0   但是 要命 的 是 我 在 puq 发了 一个 
0   你 还 嘲笑 我 这下 遍身 罗绮 者 不是 养蚕 人 了 
0   但 最终 还是 顺利完成 发展 了 星空 社 
0   如果 你 可以 教育 好 你 的 儿子 
0   加速 骑小 电驴 踩点 摔 了 还好 活着 赶着 上课 铃到 教室 了 
0   有 什么 相关 经验 吗 
0   他 压力 会 更 大 一些 吧 没 别的 意思 
1   对 我 的 身体 心理 甚至 性格 都 会 产生 非常 大 的 负面影响 
0   虽然 放 以前 我会 觉得 这些 挺 胡扯 
0   批作业 多 洗爹 为什么 你 教 的 小孩 的 钱 那么 好赚 
0   我们 这边 是 600ml 好像 还有 888ml 的 那种 
1   就是 聂耳 的 溺亡 之 地 比赛 的 海岸边 有 聂耳 的 纪念碑 
0   几个 问题 啊 为什么 用 英文 写 写 的 内容 是 什么 
0   随便 上 点 内容 水水 时间 毕竟 就 2 个 小时 
1   网络 文明 志愿 服务 和 网络 公益活动 
0   继续 分享 表情 包 挪开 电脑 和 书 
1   与 公众 个人信息 保护 之间 如何 找到 平衡点 
0   院长 说 昨天 雷军 派 人来 谈 也 要 捐 10 亿 
1   1941 年 被捕 入狱 时 面对 敌人 威逼利诱 
0   学校 教 的 知识 不能 应付 工作 需求 
1   纪念 辛亥革命 110 周年 大会 举行 习近平 出席 并 发表 重要讲话 
0   后来 直接 和 瓦尼 塔斯 结婚 瓦尼 塔斯 
0   我 只要 看到 想到 他们 我 就 开始 发酸 发涩 
1   对 近期 在 救援 现场 摆 拍 直播 
1   让 人人 公益 随手 公益 日行一善 等 观念 逐渐 深入人心 
1   张藜 也 只用 了 不到 20 分钟 就 填 完 了 词 
0   明天 还 去 学校 吗 [ emoji : 312 ] 
1   你 叫 什么 名字 
0   277 睡不着 麻 了 斯大林 和 希特勒 征服 世界 
0   我 的 生活费 还 遥遥无期 呢 也 不至于 emo 
0   我 琢磨 了 一下 我 可能 就是 需要 肯定 或者 信心 什么 的 
1   把 人民 看得 有 多重 在 人民 心中 就 有 多重 
0   也 就 半年前 这位 更是 重量级 哈哈哈哈 哈哈哈哈 哈哈哈 哈哈哈 哈哈哈 
1   全部 脱贫 这是 人类 历史 上 的 伟大 奇迹 
0   不愧 是 whu 测绘 的 学 号 结构 和 我 一样 
1   这 既 是 对 双方 的 保护 更是 为了 杜绝 器官 买卖 行为 
1   是 重阳节 的 重要 意义 之一 
0   我 在 上 人文 导引 课 在 讲 康德 的 哲学 
0   为了 做 展示 在 这里 看 红楼梦 发现 好好看 
0   以后 自然 也 会 淡忘 的 
0   4 人 以上 的 组少 我 一个 也 没事 
1   有着 初生牛犊不怕虎 的 勇气 有着 从 前辈 那里 传承 下来 的 志气 和 骨气 
1   在 中华民族 追求 独立 解放 和 振兴 的 历史进程 中 
0   最近 事情 很多 但 我 还是 毅然决然 
0   现在 发 的 这批 就 没有 二次元 了 
1   有时 站 6 个 小时 创作 一些 作品 
0   _______ 骨灰盒 里 我 自己 我考 完 法理学 了 
1   不少 城市 纷纷 引种 但 蓝花 楹 喜 温暖 湿润 
0   塑料 文件夹 * 11 
0   前两天 是 🌸 不止 一朵 向日葵 哥们 织 的 是 一个 很土 逼 的 
0   很多 时候 感觉 就是 在 挥霍 智商 
0   整体 却 没有 进步 你 的 出发点 是 不想 女性 受 歧视 吗 
0   tb 的 用户 分层 就 这 
0   3 . 在 地图 上面 找 地名 看 两 / 三 / 四个 字 的 地名 里 谁 笔画 最 多 / 最少 
0   今天 陈 zr 生日 和 他们 在 KTV 唱歌 
0   今天 啥 都 没干 今天 忙 了 一天 
0   难得 睡 这么 早 啊 躺 到 床上 了 
1   这 是 对 千千万万 扶贫 英雄 的 礼遇 
0   只 睡 了 几个 小时 又 醒 了 世界 睡眠 日 快乐 
1   这个 在 上 世纪 七 八十年代 流行 的 生活 方式 
0   让 我 看清楚 屏幕 上 有点 灰灰 毛毛 的 东西 
1   她 说 凡事 保持 平常心 只要 努力 过 
0   i cant 我 这 两天 已经 把 一两周 份 的 茶 都 饮 完 了 
1   80 多年 前 中国共产党 领导 工农红军 取得 长征 的 光辉 胜利 
1   加速 了 我国 现代化 发展 进程 为 新 发展 阶段 全面 建设 社会主义 现代化 国家 奠定 了 实践 基础 
0   结果 找 不到 跟 我 battle 你 居然 没有 值得一提 的 xp 
0   我 在 往 中心 港 走 ok 马上 来 
0   比如 被 强奸 之后 要 受到 各种 男性 警官 的 男性 凝视 
1   乡村 教师 卢文建 近乎 失明 却 借眼 
0   只能 感觉 到 一个 绝望 的 文盲 在 挣扎 
0   二手 的 花 了 我 30 多 原价 79264 
0   我们 辅导员 搞 了 三次 签到 辅导员 看见 有人 跑 了 
1   火 起来 绽放 时代 新韵 今天 
1   图为 上海 迪士尼 乐园 内 医务人员 为 小女孩 做 核酸 检测 
0   我 就是 忍不住 一直 要说 一直 打字 
0   哈哈哈哈 哈哈哈 哈哈哈 刚刚 跟 红红火火 过 函谷关 哈哈哈 哈哈 
1   你 爱 了 吗 
1   一个个 真实 发生 的 案例 都 提醒 家长 思考 孩子 沉迷 网络 的 原因 
0   4 . 来 武大 信图 
1   都 凝结 着 一代代 航天 人 的 智慧 和 汗水 
0   还是 处于 我 对 可爱 的 毛茸茸 的 生物 的 支配欲 
0   虽然 之前 也 不 熟练 那 俺 过 两天 再 去 查 你 的 作业 
1   百年 前 中华民族 遭受 了 前所未有 的 劫难 
0   例子 就举 王尔德 蹲大牢 之后 唯美主义 后继无人 
0   可以 找点 事 做 喵 找点 什么 比赛 打打 也 可以 
1   也 为 农民 带来 了 生产 生活 方式 的 巨大 变革 
1   云 上 游客 的 需求 
0   结果 当时 家里 有 很多 小孩 在 这 游戏 
1   垃圾 成堆 的 热 搜 
1   享受 欢乐 的 时刻 享受 重聚 的 欢欣 
0   后面 那个 横线 是 省略 表示 那个 位置 和 当列 第一行 的 符号 重复 
0   好 了 Q 我 手机 充 充电 收拾 收拾 就 出门 
0   教学楼 值班 的 要 我 找 教学 服务中心 的 
0   爱 他 💔 脑子 有病 💔 内向 💔 难以 控制情绪 💔 
0   但是 很 亮 家里 咖啡 一条 也 没 了 
1   按键 伤人 者 终将 在 正义 的 利刃 下 无处 遁形 
0   很多 人 心里 也 这么 阴暗 只能 说 偏见 是 广泛 存在 的 
1   树立 和 践行 绿水青山 就是 金山 银山 的 理念 
1   两弹一星 是 不朽 的 丰碑 以 热爱祖国 
1   党 的 十九 届 六中全会 全面 总结 了 党 领导 人民 进行 伟大 奋斗 的 
0   而且 我 不 知道 买 什么 书 啊 版本 不同 内容 很多 不 一样 的 
1   不仅 对 中国 发展 产生 了 深刻影响 
0   街道口 这边 都 蛮贵 这下 得 请 出美团 了 
1   狱中 八条 字里行间 有 悲愤 有 忧虑 
0   在 timi 吗 想 找 人 陪 我 聊 五毛钱 的 
1   敬佩 震撼 却 也 于心不忍 
1   文化 建设 日新月异 
1   如果说 奥运会 是 人类 对 运动 极限 的 挑战 
0   当 我们 摄入 过量 的 糖分 时 血糖 水平 会 急剧 升高 
0   上次 舍友 做 实验 十一点半 才 回 寝室 我 还 嘲笑 他来 着 
0   吗 的 开始 缝合 
0   我 还 没到 家 一 觉醒 来 好像 已经 在 江夏区 了 
0   资金 只能靠 学生 了 不过 也 还好 吧 
0   我 在 学校 门口 和 人 打 王者 搞 到 票 了 
1   让 人们 甘愿 为 新 的 互动 体验 
0   我 可以 这么 猜想 吗 这 就是 歧视 的 代价 啊 … … 
1   4 也许 某 一刻 有人 也 会 像 这棵树 一样 面临 困境 
0   我 同学 都 跑 去 天津 河北 什么 的 晚 了 
0   虽然 我 不是 很 懂 啊 啊 我 也 扯 不 清楚 
0   看到 一坨 字 我 就 会 死 数学 书 的 字 倒 是 不密 也 不 多 
1   图为 小学生 们 在 志愿者 的 指导 下 学习 创意 积木 搭建 
1   放在 家里 怕 孩子 打游戏 出去玩 没人管 怕 危险 
0   说 的 就是 你 p 社 玩家 
1   从 制度 上 铲除 饭圈 文化 的 病灶 
1   提醒 再 提醒 每天 为了 反诈 
1   收获 众多 粉丝 
1   和 那部 同名 电影 一起 唤起 了 人们 
1   一滴水 折射出 校训 中 的 饮水思源 
